balance,balance_thousands,age,accounts,tenure_year,calls_semester,logons_semester
55480.7,55.48,34.5,2.0,6.0,0.0,3.0
96103.21,96.1,57.5,2.0,13.0,6.0,9.0
73112.36,73.11,69.5,3.0,15.0,1.0,4.0
368794.71,368.79,75.0,3.0,36.0,4.0,7.0
1774998.06,1775.0,71.0,3.0,30.0,6.0,9.0
46440.89,46.44,70.5,2.0,8.0,4.0,7.0
80103.26,80.1,55.0,2.0,24.0,6.0,9.0
262079.24,262.08,79.0,3.0,8.0,6.0,9.0
26713.97,26.71,66.5,2.0,6.0,2.0,5.0
25410.64,25.41,40.5,2.0,16.0,0.0,3.0
62999.24,63.0,71.5,2.0,30.0,6.0,9.0
64223.1,64.22,30.5,3.0,16.0,4.0,7.0
28555.01,28.56,31.0,2.0,4.0,0.0,3.0
55659.32,55.66,35.5,2.0,11.0,1.0,4.0
52498.94,52.5,24.0,3.0,5.0,4.0,7.0
104318.39,104.32,34.0,2.0,11.0,0.0,3.0
128449.72,128.45,43.5,2.0,9.0,4.0,7.0
54914.5,54.91,67.5,2.0,16.0,3.0,6.0
38040.58,38.04,56.5,2.0,16.0,0.0,3.0
196352.56,196.35,50.0,2.0,14.0,6.0,9.0
23796.19,23.8,35.5,2.0,5.0,4.0,7.0
31911.48,31.91,51.0,2.0,11.0,1.0,4.0
27417.26,27.42,57.0,2.0,14.0,6.0,9.0
155531.38,155.53,62.5,2.0,26.0,6.0,9.0
51597.9,51.6,46.0,2.0,6.0,6.0,9.0
52853.57,52.85,80.0,2.0,25.0,4.0,7.0
205537.0,205.54,50.0,2.0,6.0,0.0,3.0
529708.93,529.71,59.0,4.0,5.0,6.0,9.0
42840.19,42.84,59.5,2.0,21.0,6.0,9.0
28632.05,28.63,28.0,2.0,7.0,4.0,7.0
58064.64,58.06,43.0,2.0,16.0,2.0,5.0
29194.25,29.19,61.0,2.0,15.0,4.0,7.0
504094.73,504.09,63.5,3.0,25.0,6.0,9.0
60993.83,60.99,80.0,2.0,9.0,3.0,6.0
99174.16,99.17,34.0,2.0,15.0,1.0,4.0
47351.48,47.35,55.0,2.0,7.0,3.0,6.0
535460.51,535.46,50.5,2.0,15.0,2.0,5.0
93155.85,93.16,41.0,2.0,11.0,6.0,9.0
348234.31,348.23,47.0,3.0,18.0,3.0,6.0
151962.9,151.96,61.0,2.0,12.0,0.0,3.0
58832.75,58.83,25.0,2.0,6.0,2.0,5.0
56829.83,56.83,36.0,2.0,15.0,1.0,4.0
67949.66,67.95,28.5,2.0,7.0,4.0,7.0
182614.35,182.61,44.0,3.0,5.0,6.0,9.0
830370.82,830.37,60.0,4.0,15.0,5.0,8.0
125981.57,125.98,69.5,2.0,21.0,4.0,7.0
29530.58,29.53,33.5,2.0,13.0,2.0,5.0
176040.87,176.04,56.0,2.0,7.0,4.0,7.0
84781.37,84.78,38.5,3.0,5.0,3.0,7.0
281186.56,281.19,53.5,2.0,24.0,1.0,4.0
37380.94,37.38,57.5,2.0,15.0,2.0,5.0
36023.47,36.02,44.5,2.0,15.0,0.0,3.0
27141.27,27.14,51.5,2.0,22.0,1.0,4.0
57971.45,57.97,46.5,2.0,11.0,3.0,6.0
36908.31,36.91,36.5,2.0,4.0,6.0,9.0
62962.79,62.96,51.0,2.0,13.0,1.0,4.0
1242555.88,1242.56,64.5,2.0,19.0,5.0,8.0
80965.59,80.97,56.5,3.0,12.0,3.0,6.0
68020.14,68.02,58.0,3.0,5.0,4.0,7.0
43070.56,43.07,42.0,2.0,20.0,1.0,4.0
121772.31,121.77,47.0,2.0,27.0,0.0,3.0
43528.73,43.53,68.5,2.0,9.0,1.0,4.0
166141.27,166.14,52.5,2.0,17.0,6.0,9.0
374414.48,374.41,62.0,2.0,6.0,0.0,3.0
54644.91,54.64,85.0,2.0,13.0,6.0,9.0
31463.93,31.46,57.0,2.0,5.0,1.0,4.0
71040.4,71.04,36.0,2.0,12.0,5.0,8.0
42514.73,42.51,34.0,2.0,13.0,0.0,3.0
46255.38,46.26,68.0,2.0,4.0,4.0,7.0
301692.21,301.69,56.5,2.0,8.0,2.0,5.0
186205.7,186.21,62.5,3.0,4.0,3.0,6.0
32821.86,32.82,32.0,2.0,14.0,1.0,4.0
32835.85,32.84,53.0,2.0,6.0,1.0,4.0
41702.0,41.7,68.5,2.0,6.0,2.0,5.0
24106.99,24.11,19.0,2.0,3.0,0.0,3.0
33307.84,33.31,67.5,2.0,34.0,1.0,4.0
226736.45,226.74,58.5,3.0,16.0,6.0,9.0
43184.8,43.18,65.5,2.0,17.0,5.0,8.0
131693.11,131.69,57.5,2.0,24.0,3.0,6.0
31124.59,31.12,70.0,2.0,16.0,6.0,9.0
212029.99,212.03,64.5,3.0,17.0,6.0,9.0
29110.28,29.11,27.5,2.0,5.0,1.0,4.0
34201.94,34.2,44.5,2.0,11.0,0.0,3.0
31734.17,31.73,25.5,2.0,4.0,5.0,8.0
102247.09,102.25,72.5,2.0,9.0,4.0,7.0
54660.99,54.66,23.5,3.0,10.0,2.0,5.0
255330.03,255.33,34.5,4.0,13.0,5.0,8.0
36633.14,36.63,35.0,2.0,5.0,3.0,6.0
39617.81,39.62,47.5,3.0,22.0,2.0,5.0
811377.29,811.38,51.5,2.0,16.0,6.0,9.0
39094.88,39.09,33.5,2.0,15.0,1.0,4.0
38826.21,38.83,29.5,2.0,7.0,4.0,7.0
66702.74,66.7,42.0,3.0,10.0,6.0,9.0
158194.48,158.19,55.0,2.0,10.0,5.0,8.0
805675.48,805.68,75.5,2.0,16.0,3.0,6.0
49198.7,49.2,47.0,2.0,12.0,1.0,4.0
184702.68,184.7,74.0,2.0,15.0,2.0,5.0
27663.24,27.66,38.5,2.0,5.0,3.0,6.0
29337.26,29.34,26.5,2.0,5.0,0.0,3.0
38556.47,38.56,25.0,2.0,8.0,6.0,9.0
113751.41,113.75,38.5,2.0,11.0,0.0,3.0
42681.99,42.68,35.0,2.0,8.0,0.0,3.0
100249.51,100.25,61.5,2.0,11.0,0.0,3.0
69216.49,69.22,30.5,2.0,7.0,1.0,5.0
59414.65,59.41,48.5,2.0,13.0,1.0,4.0
44437.7,44.44,44.5,2.0,12.0,0.0,3.0
43807.92,43.81,63.0,2.0,4.0,0.0,3.0
75836.08,75.84,26.5,2.0,8.0,3.0,6.0
110577.05,110.58,35.0,2.0,13.0,5.0,8.0
42260.95,42.26,69.0,2.0,12.0,3.0,6.0
392849.31,392.85,68.0,2.0,9.0,5.0,8.0
76729.73,76.73,61.5,2.0,11.0,0.0,3.0
30897.01,30.9,27.5,2.0,4.0,0.0,3.0
56056.07,56.06,36.5,2.0,18.0,2.0,5.0
82465.14,82.47,52.0,2.0,21.0,4.0,7.0
49532.12,49.53,64.5,2.0,13.0,2.0,5.0
39805.59,39.81,38.5,2.0,5.0,3.0,6.0
89467.0,89.47,56.0,2.0,15.0,0.0,4.0
99809.85,99.81,57.5,2.0,15.0,4.0,7.0
68718.72,68.72,28.5,2.0,6.0,5.0,8.0
123211.74,123.21,31.5,2.0,15.0,0.0,3.0
124790.37,124.79,46.0,2.0,17.0,0.0,3.0
216143.01,216.14,62.5,2.0,24.0,6.0,9.0
293352.6,293.35,65.5,2.0,6.0,0.0,3.0
105035.09,105.04,51.5,3.0,18.0,4.0,7.0
51196.46,51.2,24.5,2.0,4.0,1.0,4.0
30805.57,30.81,27.5,2.0,5.0,6.0,9.0
29931.21,29.93,28.5,2.0,21.0,0.0,3.0
51087.31,51.09,23.0,3.0,4.0,5.0,8.0
42148.97,42.15,32.5,2.0,9.0,1.0,4.0
36424.69,36.42,41.0,2.0,18.0,0.0,3.0
27716.23,27.72,59.0,2.0,11.0,0.0,3.0
57899.04,57.9,30.5,2.0,5.0,6.0,9.0
45441.34,45.44,42.5,2.0,14.0,5.0,8.0
339151.15,339.15,59.5,3.0,30.0,6.0,9.0
188527.64,188.53,62.5,2.0,13.0,4.0,7.0
1395576.48,1395.58,31.5,3.0,14.0,6.0,9.0
193914.37,193.91,28.5,3.0,5.0,3.0,6.0
59054.27,59.05,62.0,2.0,6.0,1.0,4.0
114788.5,114.79,39.5,2.0,11.0,0.0,3.0
32409.07,32.41,69.0,2.0,18.0,6.0,9.0
67766.27,67.77,78.5,2.0,5.0,1.0,5.0
263570.78,263.57,24.0,4.0,9.0,1.0,4.0
1096420.24,1096.42,60.5,3.0,27.0,3.0,6.0
130479.67,130.48,45.0,3.0,17.0,5.0,8.0
35972.38,35.97,41.0,2.0,21.0,1.0,4.0
29932.46,29.93,53.0,2.0,7.0,1.0,5.0
30651.28,30.65,22.0,2.0,4.0,5.0,8.0
85490.07,85.49,29.0,3.0,18.0,6.0,9.0
97942.02,97.94,30.0,3.0,12.0,1.0,4.0
79865.18,79.87,60.5,2.0,16.0,1.0,5.0
702575.74,702.58,44.0,2.0,6.0,6.0,9.0
494439.13,494.44,60.5,3.0,31.0,6.0,9.0
79648.2,79.65,45.5,3.0,17.0,0.0,3.0
193167.98,193.17,47.5,2.0,7.0,0.0,3.0
525348.89,525.35,42.0,2.0,12.0,4.0,7.0
53796.56,53.8,38.5,2.0,4.0,1.0,4.0
465595.9,465.6,60.5,2.0,28.0,3.0,6.0
102699.08,102.7,66.0,2.0,14.0,3.0,6.0
77094.14,77.09,37.5,2.0,14.0,0.0,3.0
53658.75,53.66,52.0,3.0,22.0,4.0,7.0
261755.84,261.76,60.5,2.0,7.0,5.0,8.0
34245.96,34.25,28.0,2.0,13.0,0.0,3.0
191648.1,191.65,65.5,2.0,5.0,6.0,9.0
32348.57,32.35,29.5,2.0,4.0,4.0,7.0
502530.59,502.53,60.5,2.0,14.0,2.0,5.0
87548.48,87.55,42.0,2.0,11.0,1.0,4.0
56465.14,56.47,54.0,2.0,12.0,6.0,9.0
29523.08,29.52,25.5,2.0,4.0,1.0,4.0
119753.91,119.75,46.0,2.0,10.0,0.0,3.0
52374.64,52.37,23.0,2.0,5.0,6.0,9.0
54452.66,54.45,57.5,2.0,5.0,3.0,6.0
30800.64,30.8,67.5,2.0,17.0,4.0,7.0
39581.19,39.58,60.5,2.0,6.0,1.0,4.0
49400.75,49.4,32.0,2.0,11.0,2.0,5.0
44994.24,44.99,69.5,2.0,19.0,1.0,4.0
45869.64,45.87,24.0,2.0,4.0,1.0,4.0
34308.45,34.31,27.5,2.0,6.0,4.0,8.0
32446.38,32.45,43.0,2.0,14.0,2.0,5.0
35148.63,35.15,26.0,2.0,12.0,5.0,8.0
66193.42,66.19,33.0,3.0,4.0,6.0,9.0
91179.15,91.18,59.0,2.0,10.0,6.0,9.0
89976.24,89.98,42.5,2.0,15.0,0.0,3.0
70514.69,70.51,31.0,2.0,18.0,5.0,8.0
32529.34,32.53,35.0,2.0,23.0,0.0,3.0
70483.17,70.48,60.5,2.0,14.0,0.0,3.0
30306.11,30.31,43.5,2.0,15.0,1.0,4.0
120278.28,120.28,50.0,2.0,7.0,2.0,5.0
48814.11,48.81,36.5,2.0,6.0,6.0,9.0
207631.68,207.63,57.0,2.0,5.0,5.0,8.0
77764.95,77.76,57.5,2.0,28.0,4.0,7.0
525174.17,525.17,73.5,2.0,12.0,2.0,5.0
36011.92,36.01,60.5,2.0,16.0,0.0,3.0
77952.55,77.95,66.0,2.0,34.0,2.0,5.0
434005.34,434.01,41.5,4.0,2.0,6.0,9.0
127555.3,127.56,34.5,2.0,14.0,3.0,6.0
36201.91,36.2,27.5,3.0,6.0,6.0,9.0
33838.58,33.84,26.5,2.0,8.0,1.0,4.0
58770.96,58.77,37.5,2.0,6.0,1.0,4.0
161441.42,161.44,29.0,2.0,32.0,2.0,7.0
29591.4,29.59,56.5,2.0,6.0,0.0,3.0
100173.1,100.17,34.5,2.0,12.0,1.0,4.0
51106.38,51.11,30.0,3.0,5.0,2.0,5.0
56986.64,56.99,33.5,2.0,14.0,0.0,3.0
113295.6,113.3,62.0,2.0,4.0,3.0,6.0
33102.89,33.1,40.5,2.0,7.0,6.0,9.0
77303.81,77.3,62.0,2.0,23.0,1.0,6.0
94903.63,94.9,26.5,3.0,5.0,6.0,9.0
92291.46,92.29,53.5,3.0,21.0,1.0,4.0
71941.98,71.94,57.5,2.0,6.0,2.0,5.0
142023.0,142.02,48.5,2.0,8.0,1.0,4.0
34627.26,34.63,54.0,2.0,7.0,6.0,9.0
64389.41,64.39,41.5,2.0,8.0,0.0,3.0
74123.43,74.12,69.0,2.0,7.0,4.0,7.0
30666.17,30.67,35.0,2.0,12.0,2.0,5.0
69578.43,69.58,65.0,2.0,8.0,1.0,5.0
53221.15,53.22,59.0,2.0,6.0,4.0,7.0
213466.56,213.47,68.0,3.0,4.0,3.0,6.0
25156.08,25.16,23.5,2.0,7.0,0.0,3.0
26784.18,26.78,59.0,2.0,14.0,5.0,8.0
57482.79,57.48,37.0,2.0,11.0,3.0,6.0
76515.89,76.52,65.5,2.0,9.0,5.0,8.0
66339.39,66.34,38.0,2.0,19.0,1.0,4.0
25100.67,25.1,27.5,2.0,5.0,0.0,3.0
32049.2,32.05,69.0,2.0,12.0,1.0,4.0
240688.8,240.69,56.0,2.0,19.0,2.0,5.0
123734.57,123.73,22.5,2.0,8.0,2.0,5.0
35173.68,35.17,23.0,2.0,6.0,3.0,6.0
135698.67,135.7,52.5,2.0,7.0,0.0,3.0
128179.81,128.18,52.0,2.0,16.0,6.0,9.0
31383.87,31.38,65.5,2.0,31.0,1.0,4.0
318153.76,318.15,60.5,3.0,12.0,1.0,4.0
38499.93,38.5,22.0,2.0,9.0,1.0,4.0
53328.94,53.33,25.0,3.0,6.0,6.0,9.0
109293.63,109.29,52.5,3.0,23.0,3.0,6.0
42836.83,42.84,22.5,2.0,8.0,0.0,3.0
236233.06,236.23,63.0,4.0,15.0,6.0,9.0
33318.18,33.32,59.5,2.0,7.0,4.0,7.0
516841.57,516.84,71.0,3.0,23.0,6.0,9.0
58566.6,58.57,63.5,2.0,11.0,1.0,4.0
28344.4,28.34,57.0,2.0,11.0,1.0,4.0
33058.48,33.06,32.5,2.0,12.0,5.0,8.0
32029.79,32.03,26.5,2.0,5.0,5.0,8.0
29271.58,29.27,35.5,2.0,27.0,2.0,5.0
107250.46,107.25,60.0,2.0,13.0,3.0,6.0
49478.72,49.48,23.5,2.0,10.0,0.0,3.0
53512.54,53.51,62.0,2.0,15.0,1.0,4.0
34221.69,34.22,50.0,2.0,15.0,0.0,3.0
62969.94,62.97,24.5,3.0,7.0,4.0,7.0
473056.38,473.06,62.5,2.0,23.0,6.0,9.0
61184.63,61.18,29.0,2.0,8.0,2.0,5.0
146478.38,146.48,50.0,2.0,9.0,3.0,6.0
116484.7,116.48,65.0,2.0,20.0,1.0,4.0
108965.59,108.97,28.5,3.0,5.0,6.0,9.0
24917.82,24.92,29.5,2.0,7.0,5.0,8.0
111628.68,111.63,57.5,2.0,5.0,0.0,3.0
28662.7,28.66,30.0,2.0,4.0,0.0,3.0
42439.09,42.44,60.5,2.0,20.0,0.0,3.0
60244.01,60.24,53.0,2.0,5.0,0.0,4.0
344561.38,344.56,33.5,4.0,22.0,2.0,5.0
49621.33,49.62,59.5,2.0,20.0,5.0,8.0
56369.78,56.37,60.5,2.0,9.0,6.0,9.0
30422.49,30.42,64.5,2.0,5.0,2.0,5.0
265185.29,265.19,63.5,2.0,11.0,6.0,9.0
113323.32,113.32,25.5,3.0,11.0,2.0,5.0
165242.57,165.24,51.5,2.0,24.0,1.0,4.0
65402.7,65.4,42.0,2.0,11.0,2.0,5.0
104546.65,104.55,64.5,2.0,5.0,6.0,9.0
96742.96,96.74,39.5,2.0,15.0,6.0,9.0
81675.1,81.68,54.5,2.0,30.0,1.0,4.0
38007.35,38.01,28.5,2.0,5.0,3.0,6.0
148081.69,148.08,58.5,2.0,30.0,4.0,7.0
33755.34,33.76,39.5,2.0,12.0,1.0,4.0
76867.4,76.87,57.5,2.0,9.0,2.0,5.0
78898.48,78.9,62.0,2.0,10.0,3.0,6.0
37248.26,37.25,68.0,2.0,11.0,4.0,7.0
24877.28,24.88,33.0,3.0,15.0,1.0,5.0
243746.58,243.75,64.0,3.0,34.0,6.0,9.0
78548.6,78.55,66.0,2.0,7.0,3.0,7.0
39865.71,39.87,28.0,2.0,3.0,2.0,5.0
39146.24,39.15,26.0,2.0,4.0,3.0,6.0
36516.33,36.52,19.0,3.0,22.0,1.0,4.0
93984.31,93.98,53.5,2.0,5.0,0.0,3.0
55426.36,55.43,54.0,2.0,5.0,2.0,5.0
27294.15,27.29,39.5,2.0,6.0,3.0,6.0
59522.13,59.52,40.5,2.0,15.0,2.0,5.0
95290.43,95.29,45.5,4.0,12.0,0.0,3.0
44666.92,44.67,46.0,2.0,19.0,6.0,9.0
25576.07,25.58,60.0,3.0,17.0,1.0,4.0
24371.86,24.37,43.5,2.0,12.0,3.0,6.0
51381.15,51.38,23.5,2.0,6.0,4.0,7.0
106637.33,106.64,71.0,2.0,11.0,3.0,6.0
146559.15,146.56,34.5,2.0,7.0,4.0,7.0
34983.23,34.98,30.0,2.0,4.0,1.0,4.0
232770.32,232.77,67.0,2.0,34.0,6.0,9.0
45479.04,45.48,34.5,2.0,11.0,0.0,3.0
54408.88,54.41,24.0,3.0,5.0,6.0,9.0
33893.89,33.89,57.5,2.0,6.0,6.0,9.0
212587.79,212.59,32.5,2.0,21.0,1.0,4.0
64321.99,64.32,23.5,2.0,24.0,6.0,9.0
46807.82,46.81,45.0,2.0,10.0,3.0,6.0
25170.22,25.17,51.0,2.0,19.0,6.0,9.0
101183.8,101.18,44.5,3.0,7.0,6.0,9.0
43538.71,43.54,27.0,2.0,5.0,0.0,3.0
31739.58,31.74,35.0,2.0,11.0,0.0,3.0
67501.83,67.5,45.5,3.0,8.0,2.0,5.0
28279.52,28.28,52.0,2.0,18.0,5.0,8.0
94987.29,94.99,34.0,3.0,13.0,5.0,8.0
108434.17,108.43,58.0,2.0,11.0,1.0,4.0
112354.69,112.35,61.0,2.0,23.0,1.0,4.0
165517.83,165.52,71.0,2.0,7.0,3.0,7.0
29247.6,29.25,36.0,2.0,10.0,4.0,7.0
30958.7,30.96,58.5,3.0,21.0,4.0,7.0
33886.51,33.89,40.0,2.0,13.0,2.0,5.0
1151871.2,1151.87,59.5,2.0,20.0,5.0,8.0
128161.97,128.16,47.5,2.0,12.0,5.0,8.0
65135.9,65.14,29.5,3.0,23.0,2.0,7.0
442119.29,442.12,32.5,2.0,8.0,5.0,8.0
162866.64,162.87,57.5,2.0,16.0,1.0,4.0
73098.77,73.1,23.5,2.0,7.0,6.0,9.0
457250.17,457.25,37.5,4.0,8.0,6.0,9.0
45665.62,45.67,57.5,2.0,5.0,1.0,4.0
33469.85,33.47,62.0,2.0,13.0,1.0,4.0
70637.77,70.64,65.5,2.0,13.0,6.0,9.0
394854.38,394.85,49.0,3.0,19.0,6.0,9.0
24843.5,24.84,21.5,2.0,4.0,4.0,7.0
87056.64,87.06,70.5,3.0,15.0,6.0,9.0
335061.42,335.06,42.0,4.0,18.0,1.0,4.0
578223.27,578.22,60.0,2.0,9.0,2.0,5.0
41923.38,41.92,22.5,4.0,5.0,6.0,9.0
54967.48,54.97,54.5,2.0,11.0,2.0,5.0
421701.73,421.7,62.0,2.0,18.0,5.0,8.0
209247.94,209.25,65.5,2.0,9.0,6.0,9.0
48706.75,48.71,65.0,2.0,15.0,2.0,5.0
29227.23,29.23,33.5,2.0,9.0,6.0,9.0
66894.45,66.89,24.5,2.0,8.0,6.0,9.0
90597.86,90.6,65.5,2.0,21.0,6.0,9.0
90325.0,90.32,51.0,2.0,6.0,0.0,3.0
202064.63,202.06,63.0,2.0,6.0,5.0,8.0
50970.91,50.97,57.5,2.0,27.0,0.0,3.0
55042.61,55.04,61.5,2.0,16.0,6.0,9.0
319082.38,319.08,85.0,2.0,6.0,6.0,9.0
30721.48,30.72,31.5,2.0,5.0,0.0,3.0
94202.21,94.2,37.5,3.0,14.0,1.0,4.0
78057.58,78.06,39.0,2.0,30.0,2.0,5.0
305832.42,305.83,75.0,3.0,18.0,2.0,5.0
90799.16,90.8,68.0,2.0,20.0,2.0,5.0
203531.22,203.53,47.5,2.0,15.0,1.0,4.0
173900.11,173.9,30.5,3.0,11.0,6.0,9.0
44229.6,44.23,59.0,2.0,10.0,0.0,3.0
26775.3,26.78,23.5,2.0,5.0,6.0,9.0
34183.07,34.18,31.0,2.0,11.0,2.0,5.0
642489.35,642.49,70.0,3.0,30.0,6.0,9.0
27388.84,27.39,51.0,2.0,8.0,6.0,9.0
42276.24,42.28,43.0,2.0,15.0,0.0,3.0
141331.6,141.33,55.0,2.0,15.0,6.0,9.0
116860.62,116.86,48.5,3.0,4.0,5.0,8.0
323205.48,323.21,54.0,2.0,13.0,6.0,9.0
47036.31,47.04,54.0,2.0,16.0,3.0,6.0
219328.2,219.33,68.0,3.0,16.0,6.0,9.0
121416.89,121.42,65.0,2.0,11.0,4.0,7.0
151947.98,151.95,66.5,3.0,14.0,3.0,6.0
90936.25,90.94,68.5,2.0,17.0,4.0,7.0
73092.54,73.09,57.5,2.0,10.0,5.0,8.0
65373.91,65.37,25.0,3.0,5.0,3.0,6.0
629194.11,629.19,62.5,3.0,23.0,6.0,9.0
555877.58,555.88,63.5,2.0,9.0,2.0,5.0
441813.24,441.81,43.0,5.0,8.0,6.0,9.0
1113383.46,1113.38,60.5,3.0,24.0,6.0,9.0
51819.34,51.82,32.5,3.0,7.0,2.0,5.0
79820.42,79.82,28.5,3.0,7.0,6.0,9.0
62650.42,62.65,45.0,2.0,15.0,0.0,3.0
161372.9,161.37,53.0,3.0,12.0,6.0,9.0
88194.61,88.19,25.0,3.0,25.0,3.0,6.0
89120.92,89.12,76.0,2.0,8.0,0.0,3.0
44442.44,44.44,42.0,2.0,13.0,0.0,3.0
665919.85,665.92,61.0,3.0,13.0,6.0,9.0
51100.62,51.1,52.0,2.0,4.0,6.0,9.0
34708.67,34.71,32.0,2.0,4.0,6.0,9.0
88124.12,88.12,41.0,2.0,16.0,3.0,6.0
499860.56,499.86,59.5,3.0,23.0,1.0,4.0
73467.27,73.47,57.0,2.0,6.0,4.0,7.0
245935.44,245.94,51.0,2.0,22.0,4.0,7.0
34880.49,34.88,23.5,2.0,3.0,4.0,7.0
428078.43,428.08,61.0,2.0,6.0,0.0,3.0
41222.79,41.22,57.0,2.0,10.0,1.0,4.0
103859.41,103.86,29.5,3.0,20.0,6.0,9.0
105229.66,105.23,52.5,2.0,12.0,6.0,9.0
263275.74,263.28,51.5,2.0,8.0,5.0,8.0
43500.82,43.5,47.5,2.0,8.0,2.0,5.0
259272.91,259.27,51.5,2.0,13.0,2.0,5.0
202861.81,202.86,40.5,3.0,17.0,6.0,9.0
82112.18,82.11,41.0,3.0,11.0,6.0,9.0
71590.38,71.59,35.0,2.0,15.0,3.0,6.0
73575.82,73.58,48.0,2.0,9.0,0.0,3.0
25263.9,25.26,20.5,2.0,6.0,0.0,3.0
41922.65,41.92,47.5,3.0,9.0,3.0,6.0
414251.2,414.25,76.0,2.0,23.0,6.0,9.0
58946.9,58.95,61.0,2.0,14.0,3.0,6.0
172541.52,172.54,53.0,2.0,10.0,1.0,4.0
68055.7,68.06,74.0,2.0,24.0,3.0,6.0
56018.09,56.02,48.5,2.0,8.0,4.0,7.0
63129.8,63.13,64.5,2.0,35.0,1.0,4.0
86782.99,86.78,29.5,3.0,6.0,6.0,9.0
28600.52,28.6,39.5,2.0,15.0,0.0,3.0
79192.4,79.19,67.5,4.0,24.0,0.0,4.0
6353000.43,6353.0,67.5,4.0,28.0,5.0,8.0
80416.01,80.42,43.5,2.0,4.0,5.0,8.0
56923.22,56.92,29.0,3.0,6.0,6.0,9.0
63868.82,63.87,27.5,2.0,10.0,6.0,9.0
25845.06,25.85,48.5,2.0,21.0,2.0,5.0
1022319.66,1022.32,60.0,7.0,23.0,6.0,9.0
242976.61,242.98,55.5,2.0,26.0,5.0,8.0
104201.01,104.2,57.5,2.0,26.0,1.0,4.0
498763.4,498.76,66.5,3.0,7.0,1.0,6.0
118105.29,118.11,62.0,2.0,23.0,2.0,5.0
38617.55,38.62,73.0,2.0,22.0,4.0,7.0
42989.8,42.99,23.5,2.0,7.0,3.0,6.0
40269.71,40.27,49.5,2.0,20.0,4.0,7.0
289009.89,289.01,69.0,3.0,27.0,6.0,9.0
69534.36,69.53,30.0,3.0,7.0,6.0,9.0
2488279.42,2488.28,49.5,4.0,15.0,4.0,8.0
37072.18,37.07,18.5,2.0,6.0,6.0,9.0
53346.94,53.35,25.5,2.0,5.0,6.0,9.0
53891.88,53.89,66.5,2.0,31.0,1.0,4.0
157257.19,157.26,50.0,2.0,15.0,6.0,9.0
67370.54,67.37,21.5,2.0,19.0,0.0,3.0
335662.38,335.66,71.5,3.0,29.0,4.0,7.0
43703.05,43.7,77.0,2.0,15.0,5.0,8.0
86372.86,86.37,71.0,2.0,14.0,0.0,3.0
45879.67,45.88,36.5,2.0,11.0,1.0,4.0
61083.95,61.08,61.5,2.0,14.0,1.0,4.0
35524.1,35.52,34.0,2.0,14.0,4.0,7.0
76814.64,76.81,42.0,2.0,18.0,3.0,6.0
70783.73,70.78,56.0,2.0,15.0,6.0,9.0
39840.54,39.84,40.0,2.0,15.0,1.0,4.0
28879.52,28.88,28.5,2.0,4.0,0.0,3.0
63847.45,63.85,29.5,3.0,6.0,2.0,5.0
71121.81,71.12,37.0,2.0,8.0,2.0,5.0
763349.28,763.35,69.5,2.0,13.0,3.0,6.0
158434.49,158.43,26.5,3.0,7.0,6.0,9.0
50405.14,50.41,53.5,2.0,21.0,3.0,6.0
72232.82,72.23,31.0,3.0,6.0,6.0,9.0
110632.66,110.63,46.5,2.0,19.0,4.0,7.0
142893.39,142.89,35.5,2.0,14.0,6.0,9.0
176098.58,176.1,24.0,2.0,14.0,0.0,3.0
26011.36,26.01,53.0,2.0,4.0,0.0,3.0
31479.29,31.48,26.5,2.0,4.0,1.0,4.0
76999.83,77.0,42.5,2.0,5.0,3.0,6.0
25437.39,25.44,51.5,2.0,10.0,0.0,3.0
176287.33,176.29,44.0,2.0,17.0,5.0,8.0
181907.54,181.91,67.0,3.0,27.0,2.0,6.0
38952.68,38.95,59.5,2.0,15.0,3.0,6.0
35918.13,35.92,58.5,2.0,5.0,0.0,3.0
39563.12,39.56,66.0,2.0,4.0,1.0,4.0
33755.54,33.76,39.5,2.0,6.0,1.0,4.0
195676.48,195.68,24.5,4.0,20.0,4.0,7.0
33854.05,33.85,44.0,2.0,6.0,6.0,9.0
26432.39,26.43,58.0,2.0,12.0,2.0,5.0
37307.16,37.31,39.5,2.0,4.0,5.0,8.0
85526.99,85.53,30.5,2.0,10.0,1.0,4.0
74469.42,74.47,39.0,2.0,5.0,3.0,6.0
51518.19,51.52,47.0,3.0,17.0,5.0,8.0
24944.76,24.94,29.5,2.0,20.0,2.0,5.0
50462.22,50.46,28.5,2.0,5.0,5.0,8.0
65615.92,65.62,51.0,2.0,6.0,5.0,8.0
50244.36,50.24,23.5,2.0,5.0,3.0,6.0
408435.66,408.44,64.5,2.0,15.0,6.0,9.0
171315.6,171.32,61.0,2.0,8.0,5.0,8.0
32405.66,32.41,62.0,2.0,4.0,6.0,9.0
37253.74,37.25,76.0,2.0,5.0,1.0,4.0
26476.53,26.48,62.5,2.0,10.0,6.0,9.0
26576.08,26.58,61.5,3.0,15.0,5.0,8.0
41731.39,41.73,42.0,2.0,10.0,0.0,3.0
94461.95,94.46,35.5,2.0,14.0,2.0,5.0
36151.58,36.15,47.5,2.0,11.0,3.0,6.0
530642.53,530.64,27.5,3.0,12.0,6.0,9.0
30745.18,30.75,51.0,2.0,8.0,2.0,5.0
100539.11,100.54,44.5,2.0,17.0,5.0,8.0
57594.58,57.59,66.5,2.0,7.0,3.0,6.0
